url;judul_singkat;konten;judul;label;ringkasan;tanggal
https://turnbackhoax.id/articles?category=politik&page=21;[SALAH] Hakim Kabur saat Sidang Ijazah Jokowi;Akun Facebook “Hery” pada Jum’at, (16/01/2026) mengunggah video [arsip]...;[SALAH] Hakim Kabur saat Sidang...;Politik;Akun Facebook “Hery” pada Jum’at, (16/01/2026)...;11/02/2026
https://turnbackhoax.id/articles?category=politik&page=21;[SALAH] Foto Trump dan Bill Clinton Terlibat...;Beredar unggahan foto [arsip] dari akun Facebook “Michael Arie”...;[SALAH] Foto Trump dan Bill...;Politik;Beredar unggahan foto [arsip] dari akun...;10/02/2026
https://turnbackhoax.id/articles?category=politik&page=21;[SALAH] Polisi Umumkan Surat Penahanan Roy Suryo;Beredar unggahan foto [arsip] dari akun Facebook “Kiswadi Kiswadi”...;[SALAH] Polisi Umumkan Surat Penahanan...;Politik;Beredar unggahan foto [arsip] dari akun...;10/02/2026
https://turnbackhoax.id/articles?category=olahraga&page=5;[SALAH] Jackson Irvin Sombong akan Bantai Timnas...;“Kesombongan Jackson Irvine hina timnas dan akan bantai timnas...;[SALAH] Jackson Irvin Sombong akan...;Olahraga;“Kesombongan Jackson Irvine hina timnas dan...;19/09/2024
https://turnbackhoax.id/articles?category=olahraga&page=5;[SALAH] Video Christiano Ronaldo Memberikan Kode kepada...;“Inilah momen Ronaldo beri kode Marteen paes saat pinalty,,”.;[SALAH] Video Christiano Ronaldo Memberikan...;Olahraga;“Inilah momen Ronaldo beri kode Marteen...;19/09/2024
https://turnbackhoax.id/articles?category=olahraga&page=5;[SALAH] FIFA Diskualifikasi SAFF Saudi Arabia Dari...;FIFA Diskualifikasi SAFF Saudi Arabia Dari Kualifikasi Piala Dunia...;[SALAH] FIFA Diskualifikasi SAFF Saudi...;Olahraga;FIFA Diskualifikasi SAFF Saudi Arabia Dari...;17/09/2024
https://turnbackhoax.id/articles?category=olahraga&page=5;[SALAH] Suporter Timnas Indonesia Sambut Kedatangan Lamine...;JAKARTA MACET TOTAL?? JUTAAN SUPORTER TIMNAS INDONESIA MENYAMBUT KEDATANGAN...;[SALAH] Suporter Timnas Indonesia Sambut...;Olahraga;JAKARTA MACET TOTAL?? JUTAAN SUPORTER TIMNAS...;06/09/2024
https://turnbackhoax.id/articles?category=olahraga&page=5;[SALAH] PRATAMA ARHAN TIDAK AKAN BERMAIN PADA...;"""Karena perselingkuhan itu,kita tidak bisa melihat Penampilan Bek kita...";[SALAH] PRATAMA ARHAN TIDAK AKAN...;Olahraga;"""Karena perselingkuhan itu,kita tidak bisa melihat...";31/08/2024
https://turnbackhoax.id/articles?category=olahraga&page=5;[SALAH] Shin Tae Yong Coret Pratama Arhan...;TAK BISA DI BANTAH LAGI !! KEPUTUSAN STY CORET...;[SALAH] Shin Tae Yong Coret...;Olahraga;TAK BISA DI BANTAH LAGI !!...;30/08/2024
https://turnbackhoax.id/articles?category=olahraga&page=5;[SALAH] Timnas Malaysia Disanksi Oleh FIFA Karena...;Modyar !! FAM Malaysia Langgar Regulasi FIFA, Timnas Malaysia...;[SALAH] Timnas Malaysia Disanksi Oleh...;Olahraga;Modyar !! FAM Malaysia Langgar Regulasi...;26/08/2024
https://turnbackhoax.id/articles?category=olahraga&page=5;[SALAH] Erick Thohir Sahkan Antony Santos Jadi...;Tepat Malam Ini || Erick Thohir Sahkan Antony Santos...;[SALAH] Erick Thohir Sahkan Antony...;Olahraga;Tepat Malam Ini || Erick Thohir...;26/08/2024
https://turnbackhoax.id/articles?category=olahraga&page=5;[SALAH] Jordi Amat Dicoret Dari Timnas Indonesia...;Di Luar Dugaan !!! Tercyduk Jadi Mata-mata Malaysia, Shin...;[SALAH] Jordi Amat Dicoret Dari...;Olahraga;Di Luar Dugaan !!! Tercyduk Jadi...;20/08/2024
https://turnbackhoax.id/articles?category=olahraga&page=5;[SALAH] Penampilan Cheerleader Korea Utara di Olimpiade...;Penampilan Supporter Korea Utara di Olimpiade Paris, 2024;[SALAH] Penampilan Cheerleader Korea Utara...;Olahraga;Penampilan Supporter Korea Utara di Olimpiade...;13/08/2024
https://turnbackhoax.id/articles?category=olahraga&page=6;[SALAH] FIFA Diskualifikasi Timnas China dari Piala...;NEKAT BERMAIN LICIK LAWAN INDONESIA, FIFA DISKUALIFIKASI TIMNAS CHINA...;[SALAH] FIFA Diskualifikasi Timnas China...;Olahraga;NEKAT BERMAIN LICIK LAWAN INDONESIA, FIFA...;11/08/2024
https://turnbackhoax.id/articles?category=olahraga&page=6;[SALAH] FIFA Resmi Sanksi Timnas Vietnam;Karma Instan !!! FIFA Resmi Sanksi Timnas Vietnam, Akibat...;[SALAH] FIFA Resmi Sanksi Timnas...;Olahraga;Karma Instan !!! FIFA Resmi Sanksi...;10/08/2024
https://turnbackhoax.id/articles?category=olahraga&page=6;[SALAH] Erick Thohir Murka, Tantang Timnas Malaysia...;Vietnam dan Malaysia Nyinyir !!! Ketum PSSI Erick Tohir...;[SALAH] Erick Thohir Murka, Tantang...;Olahraga;Vietnam dan Malaysia Nyinyir !!! Ketum...;31/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=6;[SALAH] Timnas Malaysia Didiskualifikasi Dari Piala AFF...;Wow ! Timnas Malaysia Di Diskualifikasi Dari Piala AFF...;[SALAH] Timnas Malaysia Didiskualifikasi Dari...;Olahraga;Wow ! Timnas Malaysia Di Diskualifikasi...;31/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=6;[SALAH] Timnas Malaysia Bubar dan Pelatih Dipecat...;FAM Bubar Pelatih Di Pecat Fans Malaysia Anarkis Gak...;[SALAH] Timnas Malaysia Bubar dan...;Olahraga;FAM Bubar Pelatih Di Pecat Fans...;31/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=6;[SALAH] Video Proses Pembuatan Tropi Piala Dunia;BEGINILAH PROSES PEMBUATAN TROPI PIALA DUNIA YANG KITA SERING...;[SALAH] Video Proses Pembuatan Tropi...;Olahraga;BEGINILAH PROSES PEMBUATAN TROPI PIALA DUNIA...;28/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=6;[SALAH] Indonesia VS Belanda 25 Juli 2024;Jangan lupa nonton Timnas Indo vs Timnas Pusat;[SALAH] Indonesia VS Belanda 25...;Olahraga;Jangan lupa nonton Timnas Indo vs...;28/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=6;[SALAH] Timnas Kamboja Menang Lawan Indonesia Di...;Wow Cambodia U19 Full Time ( Cambodia U19) 8-2...;[SALAH] Timnas Kamboja Menang Lawan...;Olahraga;Wow Cambodia U19 Full Time (...;26/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=6;[SALAH] Timnas Jepang Didiskualifikasi FIFA, Indonesia Lolos...;Kabar Gembira !!! FIFA Resmi Diskualifikasi Timnas Jepang, Timnas...;[SALAH] Timnas Jepang Didiskualifikasi FIFA,...;Olahraga;Kabar Gembira !!! FIFA Resmi Diskualifikasi...;26/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=6;[SALAH] Pertandingan Indonesia vs Portugal 1 -...;Tendangan luar kotak pinalti dari Prof. Haye bikin Ronaldo...;[SALAH] Pertandingan Indonesia vs Portugal...;Olahraga;Tendangan luar kotak pinalti dari Prof....;25/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=7;[SALAH] Suporter Belanda Kibarkan Bendera Indonesia Saat...;Belanda Kibarkan Bendera Indonesia di Jerman, Tijjani Reijnders, Piala...;[SALAH] Suporter Belanda Kibarkan Bendera...;Olahraga;Belanda Kibarkan Bendera Indonesia di Jerman,...;24/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=7;[SALAH] Vietnam Mundur Dari Piala AFF Selamanya...;SANGAT MEMALUKAN !!! TAK TERIMA DI CURANGI WASIT, VIETNAM...;[SALAH] Vietnam Mundur Dari Piala...;Olahraga;SANGAT MEMALUKAN !!! TAK TERIMA DI...;23/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=7;[SALAH] Gambar Bendera Indonesia Berkibar Di Pertandingan...;“sebuah sejarah bendera timnas Indonesia bisa berkibar di euro...;[SALAH] Gambar Bendera Indonesia Berkibar...;Olahraga;“sebuah sejarah bendera timnas Indonesia bisa...;19/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=7;[SALAH] FIFA Resmi Bekukan Sepak Bola Malaysia;Wow! FIFA Resmi Bekukan Sepak Bola Malaysia Hari Ini,...;[SALAH] FIFA Resmi Bekukan Sepak...;Olahraga;Wow! FIFA Resmi Bekukan Sepak Bola...;17/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=7;[SALAH] Pertandingan Indonesia (4) vs (3) Belanda;Timnas Pusat terlalu cepat selebrasi sampai lupa yang mereka...;[SALAH] Pertandingan Indonesia (4) vs...;Olahraga;Timnas Pusat terlalu cepat selebrasi sampai...;16/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=7;[SALAH] Foto “Neymar, Messi dan Cristiano Ronaldo...;Mengapa gambar ini tidak mendapat ribuan penggemar seperti Ronaldo...;[SALAH] Foto “Neymar, Messi dan...;Olahraga;Mengapa gambar ini tidak mendapat ribuan...;01/07/2024
https://turnbackhoax.id/articles?category=olahraga&page=7;[SALAH] Ketua Umum PSSI Erick Thohir Usir...;KEJAM !!! KETUM PSSI ERICK THOHIR, USIR LANGSUNG SHIN...;[SALAH] Ketua Umum PSSI Erick...;Olahraga;KEJAM !!! KETUM PSSI ERICK THOHIR,...;30/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=7;[SALAH] Jerman Larang dan Denda Supporter Memakai...;Bagi para suporter tim peserta EURO 2024 yang akan...;[SALAH] Jerman Larang dan Denda...;Olahraga;Bagi para suporter tim peserta EURO...;30/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=7;[SALAH] Marselino Tidak Akan Main Round 3...;#timnasindonesia #timnasday #anthony;[SALAH] Marselino Tidak Akan Main...;Olahraga;#timnasindonesia #timnasday #anthony;30/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=7;[SALAH] Prabowo Tercengang Usai Megawati Hangestri Cetak...;Baru Kali Ini Bapak Prabowo Tercengang Usai Megawati Hangestri...;[SALAH] Prabowo Tercengang Usai Megawati...;Olahraga;Baru Kali Ini Bapak Prabowo Tercengang...;28/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=8;[SALAH] Bendera Indonesia Ada Pada Jersey Timnas...;Yang bilang Hoax kayaknya harus jeli lagi;[SALAH] Bendera Indonesia Ada Pada...;Olahraga;Yang bilang Hoax kayaknya harus jeli...;27/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=8;[SALAH] “Resmi! PSSI Putuskan Piala AFF Tidak...;“RESMI ! PSSI PUTUSKAN PIALA AFF TIDAK MASUK LAGI...;[SALAH] “Resmi! PSSI Putuskan Piala...;Olahraga;“RESMI ! PSSI PUTUSKAN PIALA AFF...;26/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=8;[SALAH] Shin Tae Yong Gabung Timnas Malaysia;Mengejutkan !!! Agenda Timnas Indonesia Berakhir, Shin Tae Yong...;[SALAH] Shin Tae Yong Gabung...;Olahraga;Mengejutkan !!! Agenda Timnas Indonesia Berakhir,...;26/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=8;[SALAH] PSSI Putuskan Timnas Tidak Akan Ikut...;RESMI ! PSSI PUTUSKAN PIALA AFF TIDAK MASUK LAGI...;[SALAH] PSSI Putuskan Timnas Tidak...;Olahraga;RESMI ! PSSI PUTUSKAN PIALA AFF...;22/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=8;[SALAH] Indra Sjafri Dipecat PSSI;SANGAT TRAGIS !! Indra Sjafri Dilengserkan Oleh PSSI Dari...;[SALAH] Indra Sjafri Dipecat PSSI;Olahraga;SANGAT TRAGIS !! Indra Sjafri Dilengserkan...;19/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=8;[SALAH] Presiden FIFA Coret Guinea dari Olimpiade...;??TERIMAKASIH PRESIDEN FIFA !! FIFA Langsung Keluarkan Guinea Dari...;[SALAH] Presiden FIFA Coret Guinea...;Olahraga;??TERIMAKASIH PRESIDEN FIFA !! FIFA Langsung...;18/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=8;[SALAH] Marteen Paes Menyesal Gabung Timnas Indonesia;MARTEEN PAES MENYESAL GABUNG DENGAN TIMNAS INDONESIA- MALAYSIA INGIN...;[SALAH] Marteen Paes Menyesal Gabung...;Olahraga;MARTEEN PAES MENYESAL GABUNG DENGAN TIMNAS...;11/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=8;[SALAH] FIFA Diskualifikasi Timnas Irak Karena Curang...;GEGER !! CURANG LAWAN TIMNAS INDONESIA, PRESIDEN FIFA DISKUALIFIKASI...;[SALAH] FIFA Diskualifikasi Timnas Irak...;Olahraga;GEGER !! CURANG LAWAN TIMNAS INDONESIA,...;11/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=8;[SALAH] Video Pernyataan Wasit VAR pada Laga...;“Pengakuan mengejutkan wasit VAR usai diselidiki lebih dalam dia...;[SALAH] Video Pernyataan Wasit VAR...;Olahraga;“Pengakuan mengejutkan wasit VAR usai diselidiki...;10/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=8;[SALAH] Calvin Verdonk Beri Pernyataan, Indonesia Satu-Satunya...;PERNYATAAN JUJUR CALVIN VERDONK, TIMNAS INDONESIA SATU-SATUNYA TIM ASIA...;[SALAH] Calvin Verdonk Beri Pernyataan,...;Olahraga;PERNYATAAN JUJUR CALVIN VERDONK, TIMNAS INDONESIA...;07/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=9;[SALAH] Presiden Jokowi Minta Erick Thohir dan...;MENGEJUTKAN! PRESIDEN JOKOWI TURUN TANGAN MINTA ERIK THOHIR &...;[SALAH] Presiden Jokowi Minta Erick...;Olahraga;MENGEJUTKAN! PRESIDEN JOKOWI TURUN TANGAN MINTA...;05/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=9;[SALAH] Erick Thohir Pecat Imam Sudjarwo Karena...;MANTAP! ERIK TOHIR LANGSUNG TURUN TANGAN PANGGIL & COPOT...;[SALAH] Erick Thohir Pecat Imam...;Olahraga;MANTAP! ERIK TOHIR LANGSUNG TURUN TANGAN...;05/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=9;[SALAH] Menpora Ancam Akan Pecat Ketum PBVSI...;PBVSI KERINGAT DINGIN!!MENPORA ANCAM PECAT KETUM PBVSI USAI TIMNAS...;[SALAH] Menpora Ancam Akan Pecat...;Olahraga;PBVSI KERINGAT DINGIN!!MENPORA ANCAM PECAT KETUM...;05/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=9;[SALAH] PBVSI Kirim Pemain Pelapis di AVC...;DI LUAR NALAR!!LAGI” PBVSI UNGKAP ALASAN TAK MASUK AKAL...;[SALAH] PBVSI Kirim Pemain Pelapis...;Olahraga;DI LUAR NALAR!!LAGI” PBVSI UNGKAP ALASAN...;05/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=9;[SALAH] Asosiasi Voli Korea Minta Megawati Hangestri...;MENGEJUTKAN!!ASOSIASI VOLI TIMNAS KOREA MINTA MEGA PINDAH NEGARA USAI...;[SALAH] Asosiasi Voli Korea Minta...;Olahraga;MENGEJUTKAN!!ASOSIASI VOLI TIMNAS KOREA MINTA MEGA...;05/06/2024
https://turnbackhoax.id/articles?category=olahraga&page=9;[SALAH] Ronaldo Bela Indonesia Usai Tau Timnas...;GEGERKAN DUNIA!! Ronaldo Sampai Bela Indonesia Begini Usai Tau...;[SALAH] Ronaldo Bela Indonesia Usai...;Olahraga;GEGERKAN DUNIA!! Ronaldo Sampai Bela Indonesia...;31/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=9;[SALAH] Timnas Uzbekistan Resmi di Blacklist FIFA,...;SKANDAL KECURANGAN TERBONGKAR!! Temukan KECURANGAN Hirup Doping, Uzbekistan Resmi...;[SALAH] Timnas Uzbekistan Resmi di...;Olahraga;SKANDAL KECURANGAN TERBONGKAR!! Temukan KECURANGAN Hirup...;31/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=9;[SALAH] Erick Thohir: “PSSI Butuh 150 Pemain...;“GAWAT! PSSI Siapkan 150 Pemain Naturalisasi, Demi Piala Dunia...;[SALAH] Erick Thohir: “PSSI Butuh...;Olahraga;“GAWAT! PSSI Siapkan 150 Pemain Naturalisasi,...;29/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=9;[SALAH] Megawati Hangestri Bongkar Bobrok PBVSI Hingga...;TAK ADA KATA AMPUN!!JOKOWI SAMPAI MURKA DENGAN PENJELASAN TAK...;[SALAH] Megawati Hangestri Bongkar Bobrok...;Olahraga;TAK ADA KATA AMPUN!!JOKOWI SAMPAI MURKA...;29/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=9;[SALAH] Suporter Indonesia Takbiran saat Pertandingan Melawan...;Ketika Tim Pengamanan Qatar Kaget Melihat Hal Ini Mantap...;[SALAH] Suporter Indonesia Takbiran saat...;Olahraga;Ketika Tim Pengamanan Qatar Kaget Melihat...;29/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=10;[SALAH] Timnas Israel Didiskualifikasi dari Olimpiade Paris...;“Timnas Isra*l di diskualifikasi dari olimpiade paris 2024, timnas...;[SALAH] Timnas Israel Didiskualifikasi dari...;Olahraga;“Timnas Isra*l di diskualifikasi dari olimpiade...;29/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=10;[SALAH] Berkat Bantuan FIFA, Indonesia Masuk ke...;“ALHAMDULILLAH BERKAT BANTUAN FIFA ~ INDONESIA SECARA RESMI TAMPIL...;[SALAH] Berkat Bantuan FIFA, Indonesia...;Olahraga;“ALHAMDULILLAH BERKAT BANTUAN FIFA ~ INDONESIA...;28/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=10;[SALAH] Red Sparks Harumkan Nama Indonesia dengan...;Tim Redspark Kembali Berhasil Mengharumkan Nama Indonesia, Membuat Megawati...;[SALAH] Red Sparks Harumkan Nama...;Olahraga;Tim Redspark Kembali Berhasil Mengharumkan Nama...;27/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=10;[SALAH] Pernyataan Mengejutkan dari Pelatih Portugal Jelang...;“PERNYATAAN MENGEJUTKAN PELATIH PORTUGAL ~ JALANG VS INDONESIA SE...;[SALAH] Pernyataan Mengejutkan dari Pelatih...;Olahraga;“PERNYATAAN MENGEJUTKAN PELATIH PORTUGAL ~ JALANG...;25/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=10;[SALAH] Timnas Guinea Diusir Presiden Prancis Dari...;VIRAL HARI INI !!! AKIBAT CURANG LAWAN TIMNAS INDONESIA,...;[SALAH] Timnas Guinea Diusir Presiden...;Olahraga;VIRAL HARI INI !!! AKIBAT CURANG...;22/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=10;[SALAH] Timnas Indonesia Lolos Piala Dunia 2026...;GEGER !!! TIMNAS INDONESIA AUTO LOLOS PIALA DUNIA 2026,...;[SALAH] Timnas Indonesia Lolos Piala...;Olahraga;GEGER !!! TIMNAS INDONESIA AUTO LOLOS...;22/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=10;[SALAH] Megawati Hangestri Dinobatkan sebagai Pevoli Terbaik...;BIKIN HARU! Megawati Hangestri Menangis Haru Saat Dinobatkan Sebagai...;[SALAH] Megawati Hangestri Dinobatkan sebagai...;Olahraga;BIKIN HARU! Megawati Hangestri Menangis Haru...;21/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=10;[SALAH] Video Suporter Indonesia Menyanyikan Takbir di...;“SEPERTI MAU JIHAD! DETIK2 SUPORTER INDONESIA TAKBIR DI STADION...;[SALAH] Video Suporter Indonesia Menyanyikan...;Olahraga;“SEPERTI MAU JIHAD! DETIK2 SUPORTER INDONESIA...;20/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=10;[SALAH] Indonesia vs Portugal Dilaksanakan September 2024;ðŸ“¢SELAMAT DATANG GOAT RONALDOðŸ”¥ LAGA PANAS INDONESIA VS PORTUGAL...;[SALAH] Indonesia vs Portugal Dilaksanakan...;Olahraga;ðŸ“¢SELAMAT DATANG GOAT RONALDOðŸ”¥ LAGA PANAS...;20/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=10;[SALAH] Cristiano Ronaldo Bahas Kecurangan Wasit AFC...;CR7 ANGKAT SUARA SOAL LAGA INDONESIA VS UZBEKISTAN “MEREKA...;[SALAH] Cristiano Ronaldo Bahas Kecurangan...;Olahraga;CR7 ANGKAT SUARA SOAL LAGA INDONESIA...;20/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=11;[SALAH] Video Opposite Pink Spiders yang Mengaku...;Willow Johnson Kagum Dengan Smesh Megawati | Aksi Megawati...;[SALAH] Video Opposite Pink Spiders...;Olahraga;Willow Johnson Kagum Dengan Smesh Megawati...;20/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=11;[SALAH] Wasit Aidil Resmi Pimpin Pertandingan Persib...;Wasit ini bob yang akan memimpin pertandingna persib vs...;[SALAH] Wasit Aidil Resmi Pimpin...;Olahraga;Wasit ini bob yang akan memimpin...;17/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=11;[SALAH] TIMNAS GUINEA U-23 MELAKUKAN PEMALSUAN UMUR,...;"""Pemain Timnas Guinea U-23 Disebut Ada yang Pemalsuan Umur...";[SALAH] TIMNAS GUINEA U-23 MELAKUKAN...;Olahraga;"""Pemain Timnas Guinea U-23 Disebut Ada...";17/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=11;[SALAH] Pemain Real Madrid Vinicius Jr Keturunan...;Pemain Real Madrid Vinicius Jr, diduga ingin memperkuat Timnas...;[SALAH] Pemain Real Madrid Vinicius...;Olahraga;Pemain Real Madrid Vinicius Jr, diduga...;16/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=11;[SALAH] FIFA Bekukan Federasi Sepakbola Guinea (FGF)...;HEBOH !!! FIFA RESMI BEKUKAN FEDERASI SEPAK BOLA FGF...;[SALAH] FIFA Bekukan Federasi Sepakbola...;Olahraga;HEBOH !!! FIFA RESMI BEKUKAN FEDERASI...;16/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=11;[SALAH] Indonesia Melaju ke Paris, Guinea Didiskualifikasi...;“Akhirnya Guinea di diskualifikasi karna pemalsuan umur. Indonesia ditunjuk...;[SALAH] Indonesia Melaju ke Paris,...;Olahraga;“Akhirnya Guinea di diskualifikasi karna pemalsuan...;16/05/2024
https://turnbackhoax.id/articles?category=olahraga&page=11;[SALAH] Uzbekistan Didiskualifikasi karena Terciduk Suap Wasit;“terciduk suap wasit, Uzbekistan diskualifikasi, teamnas masuk final”;[SALAH] Uzbekistan Didiskualifikasi karena Terciduk...;Olahraga;“terciduk suap wasit, Uzbekistan diskualifikasi, teamnas...;14/05/2024
